DescriptionLabelTextbox,DescriptionTextbox,,,,,,,,,,,,,,,,,,,,,,,,,,
Description,This reports provides an asset manager summary view of a collection of computers.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header_Table0_ComputerName,Header_Table0_DomainWorkgroup,Header_Table0_SMSSiteName,Header_Table0_TopConsoleUser,Header_Table0_OperatingSystem,Header_Table0_ServicePackLevel,Header_Table0_SerialNumber,Header_Table0_AssetTag,Header_Table0_Manufacturer,Header_Table0_Model,Header_Table0_MemoryKBytes,Header_Table0_ProcessorGHz,Header_Table0_DiskSpaceMB,Header_Table0_FreeDiskSpaceMB,Details_Table0_ComputerName,Details_Table0_DomainWorkgroup,Details_Table0_SMSSiteName,Details_Table0_TopConsoleUser,Details_Table0_OperatingSystem,Details_Table0_ServicePackLevel,Details_Table0_SerialNumber,Details_Table0_AssetTag,Details_Table0_Manufacturer,Details_Table0_Model,Details_Table0_MemoryKBytes,Details_Table0_ProcessorGHz,Details_Table0_DiskSpaceMB,Details_Table0_FreeDiskSpaceMB
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17318-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG134BKBP,,HP,HP EliteBook 830 G8 Notebook PC,16027868,2600,243256,179885
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17323-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,2RZGT93,,Dell Inc.,Latitude 3420,8125216,2800,243256,187211
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17324-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG8130HRL,5CG8130HRL,HP,HP EliteBook 840 G5,32906456,1700,243256,177334
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17336-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG812508R,5CG812508R,HP,HP EliteBook 850 G5,7740632,1700,243256,177190
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17342-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG134BJQ5,,HP,HP EliteBook 830 G8 Notebook PC,16027868,2600,243256,178068
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17349-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG9427ZNK,5CG9427ZNK,HP,HP EliteBook 840 G6,16578848,1600,243256,185083
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17364-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG0519Q2D,5CG0519Q2D,HP,HP EliteBook 840 G7 Notebook PC,8156520,1600,243256,186361
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17387-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG1063XZ0,,HP,HP EliteBook 840 G8 Notebook PC,16449732,2600,243256,159083
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17391-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG1401BJ3,,HP,HP EliteBook 840 G8 Notebook PC,16027912,2800,975820,911803
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N17424-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG1437MHC,,HP,HP EliteBook 830 G8 Notebook PC,16027868,2600,243256,169171
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70001-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL9153HLH,MXL9153HLH,HP,HP EliteDesk 800 G4 SFF,7703848,3000,243256,142722
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70002-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,2UA6243DR6,2UA6243DR6,HP,HP ProDesk 600 G2 DM,4072028,2500,476019,386693
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70004-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70004,Microsoft Windows 10 Enterprise,,5CG85093W4,,HP,HP EliteBook 840 G5,25005272,1800,486841,378358
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70004-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70004,Microsoft Windows 10 Enterprise,,5CD131CDXR,,HP,HP ProBook 650 G8 Notebook PC,8061192,2400,242743,22925
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70006-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,PC0NGWUR,,LENOVO,10M7002RMH,8293900,3000,120260,41146
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70007-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70007,Microsoft Windows 10 Enterprise,,5CG12375QC,,HP,HP EliteBook 850 G7 Notebook PC,8156520,1600,243256,157254
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70009-WIN101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,PF0WMWP7,NO Asset Tag,LENOVO,80XL,8260324,2500,120260,12472
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70010-W101,NPI,Neenah Paper Inc. - SI Datacenter,n70010-w101\local_users,Microsoft Windows 10 Enterprise,,5CG1376517,,HP,HP EliteBook 850 G8 Notebook PC,16449800,2800,242454,28756
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70011-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70011,Microsoft Windows 10 Enterprise,,34589600153,,Microsoft Corporation,Surface Pro 7,7969312,1100,243256,44081
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70012-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,PF0YBX4H,No Asset Information,LENOVO,20KS003GMH,8001736,1600,469779,216541
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70014-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70014,Microsoft Windows 10 Enterprise,,PF0NXSJR,No Asset Information,LENOVO,20EV003QMH,12463200,2300,227994,82448
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70016-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70016,Microsoft Windows 10 Enterprise,,MP1C9GT2,No Asset Information,LENOVO,20JH002KMH,8239668,2500,241127,78686
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70017-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70017,Microsoft Windows 10 Enterprise,,5CG1023W9C,,HP,HP EliteBook 850 G7 Notebook PC,8156504,1600,243256,166321
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70018-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70018,Microsoft Windows 10 Enterprise,,,,Intel(R) Client Systems,NUC8i5BEK,8250548,2300,237533,154594
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70019-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70019,Microsoft Windows 10 Enterprise,,5CG0323SG0,5CG0323SG0,HP,HP EliteBook 840 G7 Notebook PC,8156504,1800,243256,54222
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70019-W103,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70019,Microsoft Windows 10 Enterprise,,3343111753,,Microsoft Corporation,Surface Pro 7,7964852,1100,243256,122201
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70020-W102,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,,,Intel(R) Client Systems,NUC8i5BEK,8254388,2300,237533,142264
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70021-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70021,Microsoft Windows 10 Enterprise,,MP1CAY0J,No Asset Information,LENOVO,20JH002KMH,8239672,2500,243256,160872
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70022-W102,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,YL000EEX,,LENOVO,10UR003EMH,8301036,3000,241127,101777
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70023-W103,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70023,Microsoft Windows 10 Enterprise,,5CG0323SFJ,5CG0323SFJ,HP,HP EliteBook 840 G7 Notebook PC,16545128,1800,475997,191360
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70025-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70025,Microsoft Windows 10 Enterprise,,MP1CAWLV,No Asset Information,LENOVO,20JH002KMH,8239668,2500,243256,104127
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70026-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70026,Microsoft Windows 10 Enterprise,,44610671053,,Microsoft Corporation,Surface Pro 4,8308056,2400,241127,106686
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70028-W102,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,,,Intel(R) Client Systems,NUC8i5BEK,8250548,2300,237533,152372
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70029-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,PC0NJH4A,,LENOVO,10M7002RMH,4099588,3000,120386,42759
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70030-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70030,Microsoft Windows 10 Enterprise,,5CG0488MCP,5CG0488MCP,HP,HP EliteBook 850 G7 Notebook PC,8156520,1600,243256,95336
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70031-W103,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70031,Microsoft Windows 10 Enterprise,,Default string,Default string,Intel(R) Client Systems,NUC10i5FNK,8188068,1600,121162,10528
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70032-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70032,Microsoft Windows 10 Pro,,R90QFJR2,No Asset Information,LENOVO,20M7001BMH,8001680,1600,242746,115021
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70034-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70034,Microsoft Windows 10 Enterprise,,MP1CAYK8,No Asset Information,LENOVO,20JH002KMH,8239668,2500,241127,115446
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70035-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70035,Microsoft Windows 10 Enterprise,,PF04E1EL,No Asset Information,LENOVO,20C600JKMH,8096224,2600,120386,24605
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70037-W102,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG014CXMJ,5CG014CXMJ,HP,HP EliteBook 840 G6,8190240,1600,243256,113245
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70038-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70038,Microsoft Windows 10 Enterprise,,PF0TYFC0,No Asset Information,LENOVO,20HK0002MH,16574424,2900,722574,93661
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70041-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70041,Microsoft Windows 10 Enterprise,,5CG1290C5N,,HP,HP EliteBook 840 G7 Notebook PC,8156520,1600,243256,154337
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70042-W102,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,,,Intel(R) Client Systems,NUC8i5BEK,8254096,2300,237533,150464
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70044-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70044,Microsoft Windows 10 Enterprise,,,,Intel(R) Client Systems,NUC8i5BEK,8253912,2300,120260,17036
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70045-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,Default string,Default string,Intel(R) Client Systems,NUC10i5FNK,8188564,1600,237533,203417
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70045WIN101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70045,Microsoft Windows 10 Enterprise,,PC0R2GY6,,LENOVO,10M7002RMH,8293740,3000,120260,42659
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70046-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70046,Microsoft Windows 10 Enterprise,,PC0NAZAE,,LENOVO,10M7002RMH,8293900,3000,120260,37598
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70047-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,PC057YNN,No Asset Information,LENOVO,20AMS7JR00,8068924,2100,235593,47409
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70048-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,PC05ZM8M,,LENOVO,10DU0005MH,8299384,2900,226149,115855
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70049-W102,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70049,Microsoft Windows 10 Enterprise,,5CG9428763,5CG9428763,HP,HP EliteBook 850 G6,8190248,1800,243256,84243
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70050-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70050,Microsoft Windows 10 Enterprise,,5CG9125GWQ,5CG9125GWQ,HP,HP EliteBook 830 G5,8228056,1600,243256,128216
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70051-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70051,Microsoft Windows 10 Enterprise,,MP1C9GSQ,No Asset Information,LENOVO,20JH002KMH,8239668,2500,241127,121141
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),N70052-W101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n70010s,Microsoft Windows 10 Enterprise,,PF06EBXB,No Asset Information,LENOVO,20DF0053MH,8116408,2200,226149,77013
